#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 08 31 18 50  52  3.9  4.8  0.72 10.00  4.66 124 1022.4  27.3  28.4  20.6 99.0 99.00
2012 08 31 19 50  54  5.2  6.4  0.73  7.69  4.67  66 1021.9  27.4  28.4  19.9 99.0 99.00
2012 08 31 20 50  39  6.1  7.5  0.70  9.09  4.71 115 1021.4  27.4  28.4  19.5 99.0 99.00
2012 08 31 21 50  40  5.8  6.8  0.73  6.67  4.38  39 1021.4  27.6  28.4  19.2 99.0 99.00
2012 08 31 22 50  59  5.7  6.8  0.77 10.81  4.46 101 1021.4  27.4  28.4  18.6 99.0 99.00
2012 08 31 23 50  70  4.0  5.6  0.74  9.09  4.37 131 1021.6  27.2  28.3  18.1 99.0 99.00
2012 09 01 00 50  56  3.9  5.2  0.76  6.67  4.72  71 1022.0  27.2  28.3  17.4 99.0 99.00
2012 09 01 01 50  67  3.0  4.0  0.72 10.81  4.88 114 1022.2  27.0  28.2  17.9 99.0 99.00
2012 09 01 02 50  42  3.2  4.3  0.70 10.81  5.00  95 1022.1  26.9  28.2  17.9 99.0 99.00
2012 09 01 03 50  44  4.1  5.4  0.67 10.81  5.30 102 1022.0  26.8  28.2  17.8 99.0 99.00
2012 09 01 04 50  52  3.0  4.3  0.63 10.81  5.05 111 1021.8  26.6  28.3  17.5 99.0 99.00
2012 09 01 05 50  54  2.5  3.5  0.67 10.81  5.37 121 1021.3  26.5  28.2  17.3 99.0 99.00
2012 09 01 06 50  53  2.6  4.0  0.68  5.88  5.41 126 1021.1  26.4  28.2  17.8 99.0 99.00
2012 09 01 07 50  64  2.6  4.3  0.66 10.81  5.39 100 1020.6  26.2  28.3  18.2 99.0 99.00
2012 09 01 08 50  93  2.1  3.0  0.71 10.81  5.77 126 1020.3  26.1  28.2  18.1 99.0 99.00
2012 09 01 09 50  38  2.2  2.8  0.63  6.67  5.46  73 1021.0  26.1  28.2  18.5 99.0 99.00
2012 09 01 10 50  14  2.2  3.6  0.62  7.69  5.72  82 1021.5  26.1  28.2  18.6 99.0 99.00
2012 09 01 11 50  46  2.9  3.5  0.62 10.81  5.73  99 1021.9  26.4  28.2  18.7 99.0 99.00
2012 09 01 12 50  38  2.2  3.5  0.66 10.81  5.84 112 1021.9  26.5  28.2  18.7 99.0 99.00
2012 09 01 13 50 358  1.4  2.2  0.64 10.81  5.96 104 1022.2  26.4  28.3  18.6 99.0 99.00
2012 09 01 14 50   2  1.6  2.5  0.62 10.81  6.10 128 1022.5  26.5  28.4  19.4 99.0 99.00
2012 09 01 15 50  59  0.5  1.3  0.60 10.81  5.88  99 1022.0  27.3  28.8  19.8 99.0 99.00
2012 09 01 16 50 166  0.9  1.3  0.58 10.81  5.85 114 1021.7  27.0  29.2  19.4 99.0 99.00
2012 09 01 17 50 121  0.5  0.9  0.60 10.81  6.02 117 1021.4  27.1  29.5  19.2 99.0 99.00
2012 09 01 18 50 303  1.0  1.7  0.61 10.81  6.25 118 1020.9  27.3  30.1  19.4 99.0 99.00
2012 09 01 19 50 262  1.4  2.3  0.56 11.43  6.19 109 1020.3  27.4  29.9  19.1 99.0 99.00
2012 09 01 20 50 254  0.3  0.8  0.57 10.00  6.18 112 1019.7  28.1  29.9  19.1 99.0 99.00
2012 09 01 21 50 265  0.9  1.3  0.57 10.00  6.45 108 1019.6  27.8  29.6  19.2 99.0 99.00
2012 09 01 22 50 249  0.9  1.5  0.56 11.43  6.69  73 1019.3  27.2  29.2  19.6 99.0 99.00
2012 09 01 23 50 208  2.0  2.6  0.57 11.43  6.56 122 1019.1  27.1  29.1  19.8 99.0 99.00
2012 09 02 00 50 238  1.2  1.9  0.62 10.00  6.83 128 1019.6  27.1  28.9  19.4 99.0 99.00
2012 09 02 01 50 233  1.9  2.7  0.61 10.81  7.03 112 1019.8  27.0  28.6  20.2 99.0 99.00
2012 09 02 02 50 233  1.2  1.9  0.58 10.00  6.67 102 1019.8  27.0  28.5  20.0 99.0 99.00
2012 09 02 03 50 205  2.0  2.7  0.59 10.81  6.93 102 1019.5  27.0  28.5  19.9 99.0 99.00
2012 09 02 04 50 191  2.7  3.4  0.71 10.81  7.60 108 1019.4  26.9  28.6  20.1 99.0 99.00
2012 09 02 05 50 203  2.9  3.7  0.61 10.00  7.14 112 1019.3  26.8  28.4  20.3 99.0 99.00
2012 09 02 06 50 218  2.7  3.6  0.67 10.81  7.46 107 1019.2  26.7  28.4  20.2 99.0 99.00
2012 09 02 07 50 208  3.0  4.3  0.61 10.81  6.68 116 1018.8  26.6  28.3  20.3 99.0 99.00
2012 09 02 08 50 199  3.2  4.1  0.69 10.81  7.04  93 1018.5  26.6  28.3  21.0 99.0 99.00
2012 09 02 09 50 204  3.8  4.8  0.73 10.00  7.20 112 1018.6  26.5  28.3  21.2 99.0 99.00
2012 09 02 10 50 214  3.1  3.9  0.64 10.00  6.74 105 1019.0  26.5  28.2  20.8 99.0 99.00
2012 09 02 11 50 198  3.6  4.8  0.65 10.00  6.88 102 1019.1  26.6  28.2  21.4 99.0 99.00
2012 09 02 12 50 199  3.3  4.2  0.62 10.00  6.34 120 1019.3  26.6  28.3  21.4 99.0 99.00
2012 09 02 13 50 205  4.0  4.8  0.59 10.81  6.18 116 1019.1  26.6  28.3  21.5 99.0 99.00
2012 09 02 14 50 211  3.7  4.6  0.65 10.00  6.31 110 1019.6  26.7  28.4  21.4 99.0 99.00
2012 09 02 15 50 232  4.0  5.1  0.73 10.00  6.76 101 1019.5  26.8  28.5  21.6 99.0 99.00
2012 09 02 16 50 209  4.1  5.2  0.73 10.00  6.21 113 1019.1  26.9  28.6  21.5 99.0 99.00
2012 09 02 17 50 213  4.3  5.3  0.62 10.00  5.62 136 1018.8  27.0  28.7  21.4 99.0 99.00
2012 09 02 18 50 216  3.7  4.6  0.67 10.81  5.61 106 1018.2  27.1  28.7  21.4 99.0 99.00
2012 09 02 19 50 208  4.1  5.2  0.75 10.00  5.62 107 1017.6  27.2  28.7  21.1 99.0 99.00
2012 09 02 20 50 231  3.6  4.7  0.77 10.00  6.17 124 1017.6  27.4  28.7  20.7 99.0 99.00
2012 09 02 21 50 219  3.2  4.3  0.78 10.00  5.91 110 1017.5  27.6  28.6  20.2 99.0 99.00
2012 09 02 22 50 219  3.1  3.7  0.80 10.00  6.27 128 1017.4  27.4  28.6  20.4 99.0 99.00
2012 09 02 23 50 223  2.2  2.9  0.77 10.00  6.18  97 1017.9  27.2  28.5  20.4 99.0 99.00
2012 09 03 00 50 191  2.7  3.4  0.83 10.00  6.63 110 1018.3  27.3  28.5  20.7 99.0 99.00
2012 09 03 01 50 181  3.0  3.7  0.80  9.09  6.52 108 1018.6  27.2  28.5  20.8 99.0 99.00
2012 09 03 02 50 182  2.7  3.4  0.85 10.00  6.79 103 1018.9  27.2  28.5  21.2 99.0 99.00
2012 09 03 03 50 188  2.9  3.5  0.84 10.00  6.50 104 1018.7  27.1  28.4  21.5 99.0 99.00
2012 09 03 04 50 172  3.2  4.4  0.75 10.00  6.60 112 1018.5  27.0  28.4  21.0 99.0 99.00
2012 09 03 05 50 180  4.0  5.1  0.81 10.00  6.73  93 1018.2  26.9  28.4  21.0 99.0 99.00
2012 09 03 06 50 180  3.2  4.7  0.80 10.00  6.62 114 1017.8  26.8  28.4  20.7 99.0 99.00
2012 09 03 07 50 174  3.6  4.4  0.74 10.00  6.56  92 1017.8  26.7  28.4  20.9 99.0 99.00
2012 09 03 08 50 175  4.2  5.1  0.65 10.00  6.06 108 1017.6  26.6  28.4  20.8 99.0 99.00
2012 09 03 09 50 170  3.8  5.2  0.62  9.09  6.07  90 1018.1  26.6  28.4  21.0 99.0 99.00
2012 09 03 10 50 170  2.9  3.8  0.70 10.00  6.40 127 1018.7  26.7  28.4  20.8 99.0 99.00
2012 09 03 11 50 168  2.9  3.8  0.65 10.00  6.43 109 1019.0  26.9  28.4  20.6 99.0 99.00
2012 09 03 12 50 175  2.6  3.8  0.66 10.00  6.71  94 1019.5  27.0  28.4  20.8 99.0 99.00
2012 09 03 13 50 162  1.9  2.6  0.63 10.00  6.76  96 1020.0  27.1  28.4  20.4 99.0 99.00
2012 09 03 14 50 171  1.5  2.1  0.65 10.00  6.90 122 1020.2  27.1  28.6  20.7 99.0 99.00
2012 09 03 15 50 163  3.0  3.7  0.66 10.00  6.99 117 1019.9  27.1  28.8  20.9 99.0 99.00
2012 09 03 16 50 163  2.6  3.9  0.62 10.81  6.70 104 1019.7  27.1  28.8  21.3 99.0 99.00
2012 09 03 17 50 173  1.8  2.7  0.59 10.00  6.54  86 1019.8  27.2  29.0  21.0 99.0 99.00
2012 09 03 18 50 137  1.5  2.2  0.73 12.90  7.15  66 1019.3  27.4  29.3  20.9 99.0 99.00
2012 09 03 19 50  63  1.7  2.4  0.67 10.00  6.65 105 1018.9  27.3  29.7  20.6 99.0 99.00
2012 09 03 20 50  86  1.9  2.6  0.67 10.00  6.85 116 1018.3  27.3  29.6  20.7 99.0 99.00
2012 09 03 21 50  74  2.7  3.7  0.80 16.00  7.79 134 1018.0  27.4  29.3  20.8 99.0 99.00
2012 09 03 22 50  98  3.5  4.7  0.77 16.00  7.90 120 1018.0  27.1  29.1  21.0 99.0 99.00
2012 09 03 23 50 121  2.3  3.1  0.85 16.00  8.45 104 1018.3  26.9  28.9  20.8 99.0 99.00
2012 09 04 00 50 109  3.3  4.6  1.04 14.81  9.60 132 1018.8  26.9  28.6  20.7 99.0 99.00
2012 09 04 01 50 109  3.7  4.8  1.05 14.81  9.75 128 1019.2  26.9  28.6  20.6 99.0 99.00
2012 09 04 02 50 102  3.8  5.2  1.35 14.81 11.30 123 1019.3  26.9  28.6  20.4 99.0 99.00
2012 09 04 03 50 116  3.6  4.9  1.46 14.81 11.65 119 1019.1  26.8  28.6  20.1 99.0 99.00
2012 09 04 04 50 124  3.3  4.6  1.52 14.81 11.51 121 1018.8  26.7  28.5  20.2 99.0 99.00
2012 09 04 05 50 112  3.7  4.8  1.20 14.81 10.30 111 1018.4  26.6  28.5  21.1 99.0 99.00
2012 09 04 06 50 162  2.3  3.4  1.69 14.81 11.89 125 1018.1  26.6  28.4  21.7 99.0 99.00
2012 09 04 07 50 194  1.5  2.4  1.49 14.81 11.26 116 1017.9  26.6  28.4  21.6 99.0 99.00
2012 09 04 08 50 171  1.4  2.1  1.66 13.79 11.39 129 1017.7  26.6  28.3  21.8 99.0 99.00
2012 09 04 09 50 109  3.3  4.4  1.63 13.79 11.37 124 1018.0  26.5  28.3  23.1 99.0 99.00
2012 09 04 10 50 146  1.4  2.3  1.57 13.79 10.29 125 1018.3  26.5  28.3  23.2 99.0 99.00
2012 09 04 11 50 238  1.9  3.5  1.85 12.12 10.94 127 1018.6  26.8  28.3  23.4 99.0 99.00
2012 09 04 12 50 274  2.5  3.6  1.54 12.90  9.84 111 1018.5  26.5  28.3  22.6 99.0 99.00
2012 09 04 13 50 275  2.7  3.6  1.74 12.12 10.50 118 1018.8  26.7  28.4  22.5 99.0 99.00
2012 09 04 14 50 267  2.4  3.4  1.50 12.90  9.53 113 1018.9  26.7  28.5  22.6 99.0 99.00
2012 09 04 15 50 256  1.7  2.7  1.61 12.12  9.76 118 1018.9  26.8  28.7  22.7 99.0 99.00
2012 09 04 16 50 294  0.6  1.7  1.79 11.43 10.16 122 1018.4  26.9  29.1  22.6 99.0 99.00
2012 09 04 17 50 349  0.2  1.2  1.80 13.79 10.28 114 1018.2  27.2  29.6  22.9 99.0 99.00
2012 09 04 18 50 246  1.0  2.3  1.96 12.90 10.76 124 1017.5  27.4  30.1  22.8 99.0 99.00
2012 09 04 19 50 229  1.1  2.4  1.91 12.90 10.44 129 1017.2  27.4  30.1  22.7 99.0 99.00
2012 09 04 20 50 207  1.0  2.1  2.00 13.79 10.45 110 1016.9  27.7  30.4  22.1 99.0 99.00
2012 09 04 21 50 245  2.0  3.0 99.00 99.00 99.00 999 1017.0  27.8  30.1  22.0 99.0 99.00
2012 09 04 22 50 252  1.1  2.1  1.83 12.12 10.00 112 1016.7  27.8  29.8  21.2 99.0 99.00
2012 09 04 23 50 259  0.7  1.4  1.75 12.90 10.01 111 1017.0  27.3  29.5  21.1 99.0 99.00
2012 09 05 00 50 177  0.3  0.8  1.51 11.43  9.66 122 1017.4  27.2  29.3  21.4 99.0 99.00
2012 09 05 01 50 115  0.4  1.5  1.69 12.90  9.61 125 1017.7  27.2  29.1  21.2 99.0 99.00
2012 09 05 02 50 198  1.0  1.6  1.72 11.43  9.77 117 1017.8  27.3  28.9  21.4 99.0 99.00
2012 09 05 03 50 175  2.1  2.9  1.93 12.12  9.66 126 1017.5  27.3  28.7  21.9 99.0 99.00
2012 09 05 04 50 195  2.7  3.8  1.74 11.43  9.83 121 1017.4  27.3  28.6  22.6 99.0 99.00
2012 09 05 05 50 197  3.2  3.9  1.81 11.43  9.50 126 1017.0  27.3  28.5  23.3 99.0 99.00
2012 09 05 06 50 194  2.8  3.6  1.60 12.90  9.07 127 1016.7  27.2  28.5  23.3 99.0 99.00
2012 09 05 07 50 202  3.2  5.3  1.52 11.43  9.46 120 1016.4  27.3  28.5  23.2 99.0 99.00
2012 09 05 08 50 207  4.1  5.9  1.51 12.90  9.08 109 1016.3  27.2  28.5  24.2 99.0 99.00
2012 09 05 09 50 215  3.9  4.7  1.44 12.12  9.02 131 1016.4  27.2  28.5  24.2 99.0 99.00
2012 09 05 10 50 208  3.4  4.5  1.64 12.12  9.11 123 1016.7  27.3  28.4  24.0 99.0 99.00
2012 09 05 11 50 229  3.1  4.1  1.73 11.43  9.48 123 1016.7  27.4  28.4  24.0 99.0 99.00
2012 09 05 12 50 231  2.8  3.6  1.67 12.12  9.53 121 1016.9  27.7  28.4  23.7 99.0 99.00
2012 09 05 13 50 219  2.5  3.4  1.53 10.81  8.83 123 1017.4  27.7  28.5  23.5 99.0 99.00
2012 09 05 14 50 228  2.6  3.5  1.71 12.12  9.14 106 1017.6  27.7  28.7  23.7 99.0 99.00
2012 09 05 15 50 234  2.9  3.7  1.66 11.43  9.35 129 1017.7  27.8  28.9  23.4 99.0 99.00
2012 09 05 16 50 241  2.5  3.4  1.54 10.81  9.01 118 1017.4  27.9  29.0  23.3 99.0 99.00
2012 09 05 17 50 230  2.8  3.7  1.71 10.00  9.21 122 1017.2  28.0  29.2  23.3 99.0 99.00
2012 09 05 18 50 244  2.2  3.0  1.46 11.43  8.90 131 1016.7  28.2  29.2  23.8 99.0 99.00
2012 09 05 19 50 228  1.8  2.5  1.49 10.00  8.76 113 1016.2  28.3  29.4  23.7 99.0 99.00
2012 09 05 20 50 243  2.2  3.2  1.61 11.43  8.98 120 1016.1  28.4  29.4  23.8 99.0 99.00
2012 09 05 21 50 221  2.0  2.8  1.75 12.90  9.57 117 1016.1  28.6  29.2  23.9 99.0 99.00
2012 09 05 22 50 210  2.0  2.7  1.56 12.90  8.80 109 1016.4  28.4  29.2  23.9 99.0 99.00
2012 09 05 23 50 162  2.7  3.9  1.67 12.90  9.11 123 1016.5  28.0  29.0  24.4 99.0 99.00
2012 09 06 00 50 167  3.7  4.6  1.46 12.90  8.74 117 1017.0  28.0  29.0  24.6 99.0 99.00
2012 09 06 01 50 162  3.9  4.8  1.76 12.12  9.28 126 1017.0  28.0  28.8  24.6 99.0 99.00
2012 09 06 02 50 174  4.5  5.4  1.59 11.43  8.54 122 1017.0  27.9  28.8  24.5 99.0 99.00
2012 09 06 03 50 171  4.8  5.9  1.48 12.12  7.96 119 1016.8  27.9  28.7  24.6 99.0 99.00
2012 09 06 04 50 182  5.0  5.9  1.53 11.43  7.76 127 1016.7  27.9  28.7  24.7 99.0 99.00
2012 09 06 05 50 192  4.9  6.0  1.45 12.12  7.36 126 1016.5  27.8  28.7  24.5 99.0 99.00
2012 09 06 06 50 199  4.9  5.9  1.42 12.12  7.37 117 1016.2  27.7  28.6  24.8 99.0 99.00
2012 09 06 07 50 197  5.8  7.0  1.25 10.00  6.69 117 1016.2  27.7  28.6  24.9 99.0 99.00
2012 09 06 08 50 207  5.2  6.4  1.56 12.12  7.40 117 1016.1  27.8  28.5  24.8 99.0 99.00
2012 09 06 09 50 217  3.9  4.9  1.41 12.12  7.02 110 1016.5  27.8  28.5  24.7 99.0 99.00
2012 09 06 10 50 206  7.0  9.1  1.51 12.12  7.56 122 1016.9  27.0  28.4  24.7 99.0 99.00
2012 09 06 11 50 242  4.4  5.4  1.55 11.43  7.53 126 1017.2  27.9  28.4  23.1 99.0 99.00
2012 09 06 12 50 234  3.0  3.9  1.65 11.43  7.49 103 1017.2  28.1  28.4  24.3 99.0 99.00
2012 09 06 13 50 217  3.2  5.0  1.57 10.00  7.51 102 1017.4  28.2  28.5  24.6 99.0 99.00
2012 09 06 14 50 228  3.8  4.9  1.59 10.81  7.44  98 1017.5  28.3  28.6  24.3 99.0 99.00
2012 09 06 15 50 213  3.3  4.2  1.68 10.81  7.63 101 1017.6  28.3  28.7  24.3 99.0 99.00
2012 09 06 16 50 213  3.2  4.3  1.54 10.00  7.46 109 1017.5  28.2  28.8  24.3 99.0 99.00
2012 09 06 17 50 232  3.9  4.8  1.72 11.43  7.82  93 1017.0  28.4  28.9  24.0 99.0 99.00
2012 09 06 18 50 232  3.9  4.8  1.45 11.43  7.07  71 1016.7  28.5  29.0  24.0 99.0 99.00
2012 09 06 19 50 232  3.4  4.3  1.67 10.81  7.68  83 1016.3  28.6  29.0  23.8 99.0 99.00
2012 09 06 20 50 303  2.2  3.4  1.69 10.81  7.08 100 1016.1  26.6  28.8  22.1 99.0 99.00
2012 09 06 21 50 185  1.8  2.6  1.51 11.43  7.13 127 1016.1  27.8  28.8  23.7 99.0 99.00
2012 09 06 22 50 225  3.9  4.8  1.68 11.43  7.65 109 1015.8  28.3  28.7  23.4 99.0 99.00
2012 09 06 23 50 218  3.8  4.8  1.74 10.00  7.54 106 1016.0  28.1  28.7  23.3 99.0 99.00
2012 09 07 00 50 201  4.3  5.4  1.59 10.00  7.42  97 1016.0  28.1  28.6  23.0 99.0 99.00
2012 09 07 01 50 177  4.2  5.3  1.65 12.12  7.64  95 1015.9  28.0  28.6  23.4 99.0 99.00
2012 09 07 02 50 188  4.3  5.3  1.63 12.12  7.50 121 1015.9  28.1  28.6  23.4 99.0 99.00
2012 09 07 03 50 197  4.1  5.3  1.62 11.43  7.57 122 1016.2  28.0  28.5  23.5 99.0 99.00
2012 09 07 04 50 187  4.2  5.4  1.67 11.43  7.44  98 1016.0  27.9  28.5  23.4 99.0 99.00
2012 09 07 05 50 193  2.3  3.2  1.53 10.00  6.80 113 1015.8  26.9  28.4  24.0 99.0 99.00
2012 09 07 06 50 215  4.9  6.1  1.54 10.00  6.96 108 1015.1  27.7  28.4  23.6 99.0 99.00
2012 09 07 07 50 213  5.5  6.5  1.73 11.43  7.11 109 1014.5  27.6  28.4  23.5 99.0 99.00
2012 09 07 08 50 219  5.2  6.4  1.41 11.43  6.27 103 1014.3  27.6  28.4  23.3 99.0 99.00
2012 09 07 09 50 209  5.0  6.1  1.69 11.43  6.88 110 1014.5  27.6  28.4  23.5 99.0 99.00
2012 09 07 10 50 217  4.9  6.2  1.82 13.79  7.13  97 1014.8  27.4  28.4  24.0 99.0 99.00
2012 09 07 11 50 215  5.7  7.0  1.78 13.79  6.99 114 1015.1  27.6  28.4  23.5 99.0 99.00
2012 09 07 12 50 208  4.9  6.0  1.76 12.90  7.09 119 1015.5  27.9  28.4  22.8 99.0 99.00
2012 09 07 13 50 213  4.6  6.0  1.78 13.79  7.27 105 1016.1  27.8  28.4  23.9 99.0 99.00
2012 09 07 14 50 219  5.0  5.9  2.20 12.12  7.95 106 1016.1  27.5  28.5  24.0 99.0 99.00
2012 09 07 15 50 200  5.3  7.4  2.34 12.12  8.29 111 1016.0  27.3  28.5  23.9 99.0 99.00
2012 09 07 16 50 190  4.1  5.0  2.56 10.81  8.75 102 1016.0  27.5  28.6  22.4 99.0 99.00
2012 09 07 17 50 208  4.3  5.4  2.69 12.12  9.08 101 1015.6  27.9  28.8  23.6 99.0 99.00
2012 09 07 18 50 212  5.4  6.7  2.77 13.79  9.55 105 1014.9  27.9  28.8  24.2 99.0 99.00
2012 09 07 19 50 210  4.3  5.1  2.61 12.12  8.90 109 1014.4  28.0  28.8  23.7 99.0 99.00
2012 09 07 20 50 205  4.5  5.8  2.79 12.90  9.61 105 1014.2  28.1  28.8  23.4 99.0 99.00
2012 09 07 21 50 198  4.5  5.6  2.73 13.79  9.40 106 1014.4  28.1  28.7  23.4 99.0 99.00
2012 09 07 22 50 199  4.6  5.5  2.98 12.90  9.86 111 1014.3  27.9  28.7  23.4 99.0 99.00
2012 09 07 23 50 189  4.6  5.7  3.01 12.90  9.96 104 1014.5  27.9  28.6  23.3 99.0 99.00
2012 09 08 00 50 195  5.4  6.8  2.51 12.90  8.97 106 1014.6  27.8  28.6  24.3 99.0 99.00
2012 09 08 01 50 190  5.1  6.1  2.32 12.90  8.72 106 1015.0  27.8  28.6  23.7 99.0 99.00
2012 09 08 02 50 188  5.4  6.7  2.66 12.12  9.10 102 1014.9  27.8  28.6  24.0 99.0 99.00
2012 09 08 03 50 201  5.3  6.4  2.51 12.90  8.86  99 1014.5  27.7  28.6  23.5 99.0 99.00
2012 09 08 04 50 184  6.5  7.9  2.75 12.90  9.17 100 1014.0  27.6  28.6  23.5 99.0 99.00
2012 09 08 05 50 191  5.9  7.3  2.40 12.90  8.57  91 1013.8  27.5  28.6  24.0 99.0 99.00
2012 09 08 06 50 181  6.5  8.0  2.47 12.90  8.40 102 1013.5  27.5  28.7  23.4 99.0 99.00
2012 09 08 07 50 176  6.4  7.9  2.68 12.90  8.93 102 1013.1  27.5  28.7  23.8 99.0 99.00
2012 09 08 08 50 178  6.2  7.4  2.60 12.12  8.59  97 1013.3  27.5  28.8  23.3 99.0 99.00
2012 09 08 09 50 186  6.1  7.6  2.33 12.90  8.20  96 1013.4  27.4  28.8  23.3 99.0 99.00
2012 09 08 10 50 204  5.8  7.4  2.54 12.90  8.78  90 1013.9  27.3  28.8  23.6 99.0 99.00
2012 09 08 11 50 200  6.2  7.4  2.18 12.90  7.86  93 1014.3  27.5  28.8  23.7 99.0 99.00
2012 09 08 12 50 213  5.8  6.9  2.22 12.90  8.16 103 1014.6  27.5  28.9  24.1 99.0 99.00
2012 09 08 13 50 209  6.0  7.5  2.26 12.12  8.27  90 1014.6  27.4  28.9  24.3 99.0 99.00
2012 09 08 14 50 192  5.0  6.1  2.11 12.12  7.94  94 1014.3  27.5  29.0  23.8 99.0 99.00
2012 09 08 15 50 207  4.9  6.1  2.32 12.90  8.82 103 1014.2  27.7  29.0  23.7 99.0 99.00
2012 09 08 16 50 212  6.0  7.0  2.40 12.12  8.73  98 1013.8  27.7  29.1  23.6 99.0 99.00
2012 09 08 17 50 216  6.7  8.3  2.51 12.90  8.74  98 1013.5  27.5  29.0  24.8 99.0 99.00
2012 09 08 18 50 218  7.0  8.4  2.41 12.90  8.59  96 1013.0  27.9  29.1  24.4 99.0 99.00
2012 09 08 19 50 220  7.0  8.8  2.38 12.12  8.49  96 1012.4  28.2  29.1  24.3 99.0 99.00
2012 09 08 20 50 230  6.2  8.3  2.59 12.90  8.69  78 1012.1  28.0  29.0  25.1 99.0 99.00
2012 09 08 21 50 226  6.5  8.3  2.55 12.90  8.49  91 1012.2  28.1  29.0  25.0 99.0 99.00
2012 09 08 22 50 224  6.4  8.0  2.43 11.43  8.16  97 1012.4  28.0  29.0  24.7 99.0 99.00
2012 09 08 23 50 223  6.4  8.3  2.45 11.43  8.14  97 1012.3  28.1  29.0  24.8 99.0 99.00
2012 09 09 00 50 212  6.0  7.9  2.38 12.12  8.04  94 1012.7  28.2  28.9  25.3 99.0 99.00
2012 09 09 01 50 217  5.5  7.1  2.56 12.12  8.30  95 1013.3  28.1  28.9  24.1 99.0 99.00
2012 09 09 02 50 217  7.0  8.5  2.37 11.43  8.15  90 1013.1  28.2  28.9  25.4 99.0 99.00
2012 09 09 03 50 219  6.8  8.5  2.46 12.12  8.24  91 1013.2  28.2  28.9  25.4 99.0 99.00
2012 09 09 04 50 202  6.9  9.1  2.36 11.43  8.08  98 1012.6  27.9  28.9  25.6 99.0 99.00
2012 09 09 05 50 214  6.6  8.1  2.28 10.81  7.62  81 1011.8  28.1  28.9  25.1 99.0 99.00
2012 09 09 06 50 224  6.5  8.3  2.52 12.12  8.08  88 1011.5  27.9  28.9  25.6 99.0 99.00
2012 09 09 07 50 231  6.6  8.4  2.46 12.12  7.78  84 1011.2  28.1  28.9  24.9 99.0 99.00
2012 09 09 08 50 234  8.0  9.7  2.59 11.43  8.44  87 1011.2  28.2  28.9  24.5 99.0 99.00
2012 09 09 09 50 233  8.0 10.3  2.49 12.90  7.90  84 1011.3  28.3  28.9  24.5 99.0 99.00
2012 09 09 10 50 239  8.7 11.2  2.53 12.12  7.62  92 1011.5  28.3  28.9  24.7 99.0 99.00
2012 09 09 11 50 237  8.8 11.1  2.34 11.43  7.13  86 1011.8  28.5  28.9  24.7 99.0 99.00
2012 09 09 12 50 232  8.3 10.6  2.48 12.90  7.24  95 1011.9  28.6  28.9  25.2 99.0 99.00
2012 09 09 13 50 239  8.2 10.5  2.71 11.43  7.16  86 1012.2  28.6  28.9  25.5 99.0 99.00
2012 09 09 14 50 280  7.1  9.3  2.49 12.12  7.07  79 1012.7  26.7  28.9  25.2 99.0 99.00
2012 09 09 15 50 270  5.9  7.8  2.27 12.12  7.10  94 1012.5  26.8  28.9  25.1 99.0 99.00
2012 09 09 16 50 234  5.5  7.1  2.18 11.43  6.87  99 1012.1  25.5  28.9  23.3 99.0 99.00
2012 09 09 17 50 233  7.1  9.3  2.28 11.43  6.72  91 1011.4  26.4  28.9  23.1 99.0 99.00
2012 09 09 18 50 237  9.1 11.2  2.31 11.43  6.99  95 1010.7  28.9  28.9  26.0 99.0 99.00
2012 09 09 19 50 246  8.2 10.1  2.27 12.12  6.67  92 1010.2  28.9  29.0  25.8 99.0 99.00
2012 09 09 20 50 265  7.7  9.7  2.31  6.25  6.46 245 1010.3  27.8  29.0  25.5 99.0 99.00
2012 09 09 21 50 231  6.0  7.9  2.44 11.43  6.76  81 1010.0  28.1  29.0  25.9 99.0 99.00
2012 09 09 22 50 251  6.6  8.6  2.23  7.14  6.38 242 1009.4  27.7  29.0  25.2 99.0 99.00
2012 09 09 23 50 210  7.6 10.3  2.65  7.14  6.63 242 1008.6  26.7  28.9  24.9 99.0 99.00
2012 09 10 00 50 270  7.3  9.7  2.88  7.14  6.54 239 1009.8  26.8  28.9  24.4 99.0 99.00
2012 09 10 01 50 252  9.2 11.0  2.57  7.14  6.50 225 1010.4  26.6  28.9  24.9 99.0 99.00
2012 09 10 02 50 268  7.5  9.1  2.64  7.69  6.51 238 1010.7  27.0  28.9  24.7 99.0 99.00
2012 09 10 03 50 277  8.6 10.9  2.38  7.14  6.39 240 1010.6  27.2  28.8  25.2 99.0 99.00
2012 09 10 04 50 348  9.4 11.5  2.42  7.69  6.37 239 1010.7  26.5  28.8  25.1 99.0 99.00
2012 09 10 05 50 360  7.6  9.5  2.18  7.69  6.49 240 1010.7  25.9  28.8  25.2 99.0 99.00
2012 09 10 06 50   1 10.0 12.0  2.33  7.69  6.67 233 1010.4  27.1  28.8  24.3 99.0 99.00
2012 09 10 07 50 359  9.5 11.8  2.42  7.69  6.04 232 1010.6  26.9  28.8  22.8 99.0 99.00
2012 09 10 08 50 358  9.3 11.9  2.47  8.33  5.94 233 1010.9  26.8  28.8  22.7 99.0 99.00
